OID_,VehicleMeters_EngineSeconds,SpinnerDialSetting,OBDIIMessages,Temperatures_RoadTemp,VDTMessages,LiquidSetting,ReportTime,UnloadFunction,LiquidRateIndex,PrewetRateIndex,UnitsOfMeasure,SpeedMetersPerSecond,SpreaderStatus,Location_Longitude,LiquidMode,PositionId,GranularMode,GranularSetting,objectid_1,globalid,ControllerDistance,GranularTotal,InputStatuses,PrewetMode,LiquidTotal,VehicleMeters_IdleSeconds,IgnitionStatusOn,GateSetting,CANMessages,PrewetTotal,SpreaderInfo,GranularRateIndex,HeadingDegrees,VehicleId,Location_Latitude,VehicleMeters_OdometerMeters,PrewetMaterial,ErrorStatus,DriverId,GranularMaterial,Temperatures_AirTemp,PrewetSetting
7416,1149660.000000000000000,0.000000000000000,,0.000000000000000,,,1612493969000,,,,E,11.000000000000000,O,-88.071370000000002,,,M,0,332667,{330D47BD-5ED4-F9AF-38CE-A8082A381E0C},,,,,,559021.000000000000000,true,,,,,0,346.000000000000000,H81,41.776919999999997,6580179.000000000000000,,,,SALT,0.000000000000000,
7417,1149660.000000000000000,0.000000000000000,,0.000000000000000,,,1612493969000,,,,E,11.000000000000000,O,-88.071370000000002,,,M,0,332725,{0F804BED-14B7-C2CE-44B2-AC8B08705E35},,,,,,559021.000000000000000,true,,,,,0,346.000000000000000,H81,41.776919999999997,6580179.000000000000000,,,,SALT,0.000000000000000,
7418,959046.000000000000000,0.000000000000000,,27.000000000000000,,,1612493969000,,,,E,1.000000000000000,O,-88.121430000000004,,,C,0,332590,{AF502FF7-4AE6-0828-E696-E33F640077DE},,,,,,397477.000000000000000,true,,,,,0,178.000000000000000,H78,41.882629999999999,5988625.000000000000000,,,,SALT,27.000000000000000,0
7419,1149660.000000000000000,0.000000000000000,,0.000000000000000,,,1612493969000,,,,E,11.000000000000000,O,-88.071370000000002,,,M,0,332967,{C4783D50-0221-B3DD-E64D-97217C2E34D1},,,,,,559021.000000000000000,true,,,,,0,346.000000000000000,H81,41.776919999999997,6580179.000000000000000,,,,SALT,0.000000000000000,
7420,1149660.000000000000000,0.000000000000000,,0.000000000000000,,,1612493969000,,,,E,11.000000000000000,O,-88.071370000000002,,,M,0,332750,{9E3FCEFB-2ED0-F4E6-014B-7000F8CD7151},,,,,,559021.000000000000000,true,,,,,0,346.000000000000000,H81,41.776919999999997,6580179.000000000000000,,,,SALT,0.000000000000000,
7421,1149660.000000000000000,0.000000000000000,,0.000000000000000,,,1612493969000,,,,E,11.000000000000000,O,-88.071370000000002,,,M,0,332949,{7E91BE2B-8EA0-73C5-89E7-0A0D5A0F65EB},,,,,,559021.000000000000000,true,,,,,0,346.000000000000000,H81,41.776919999999997,6580179.000000000000000,,,,SALT,0.000000000000000,
7422,348497.000000000000000,0.000000000000000,,27.000000000000000,,,1612493969000,,,,E,5.000000000000000,O,-88.142870000000002,,,C,0,332569,{3A911804-2BB9-6787-5804-8537652B8D3C},,,,,,222643.000000000000000,true,,,,,0,234.000000000000000,74,41.857650000000000,1440225.000000000000000,,,,SALT,28.000000000000000,0
7423,1149660.000000000000000,0.000000000000000,,0.000000000000000,,,1612493969000,,,,E,11.000000000000000,O,-88.071370000000002,,,M,0,332841,{B5A5566C-7491-8087-2D3A-640D6F47AAE2},,,,,,559021.000000000000000,true,,,,,0,346.000000000000000,H81,41.776919999999997,6580179.000000000000000,,,,SALT,0.000000000000000,
7424,1149660.000000000000000,0.000000000000000,,0.000000000000000,,,1612493969000,,,,E,11.000000000000000,O,-88.071370000000002,,,M,0,333005,{0FD08984-E6AF-E8D3-D93A-7934E5E92BFD},,,,,,559021.000000000000000,true,,,,,0,346.000000000000000,H81,41.776919999999997,6580179.000000000000000,,,,SALT,0.000000000000000,
7425,1149660.000000000000000,0.000000000000000,,0.000000000000000,,,1612493969000,,,,E,11.000000000000000,O,-88.071370000000002,,,M,0,333050,{E867B3FF-FE06-FCBE-25EB-F3CA92C46C62},,,,,,559021.000000000000000,true,,,,,0,346.000000000000000,H81,41.776919999999997,6580179.000000000000000,,,,SALT,0.000000000000000,
7426,1149660.000000000000000,0.000000000000000,,0.000000000000000,,,1612493969000,,,,E,11.000000000000000,O,-88.071370000000002,,,M,0,332799,{EC36EABC-3A5F-373D-C8C9-E53C70AAB832},,,,,,559021.000000000000000,true,,,,,0,346.000000000000000,H81,41.776919999999997,6580179.000000000000000,,,,SALT,0.000000000000000,
7427,1149660.000000000000000,0.000000000000000,,0.000000000000000,,,1612493969000,,,,E,11.000000000000000,O,-88.071370000000002,,,M,0,332697,{839EF9E5-D4B2-135A-B20E-BEAAC553096A},,,,,,559021.000000000000000,true,,,,,0,346.000000000000000,H81,41.776919999999997,6580179.000000000000000,,,,SALT,0.000000000000000,
